num_features,features,rmse,r2
5,"logSFR22, e_logMsT, RVel, Ag, Ai",0.25683689553762523,0.7893241019931235
4,"iMAG, logSFR22, Dist, surface_brightness_proxy",0.25685400954274895,0.7892960248080706
5,"iMAG, logMsT, e_logMsT, RVel, Ai",0.2569528913805076,0.7891337629322035
5,"iMAG, logMsT, RVel, Ai, surface_brightness_proxy",0.2569807021720368,0.7890881150760014
5,"iMAG, e_iMAG, e_logMsT, Dist, RVel",0.2570531064842923,0.7889692494869701
5,"iMAG, logSFR22, e_logMsT, Dist, Ai",0.25706066602565936,0.7889568371168755
5,"iMAG, logSFR22, Dist, RVel, Ai",0.25706935793020125,0.7889425650147543
5,"e_iMAG, logSFR22, Dist, RVel, Ag",0.2570722723406655,0.7889377794464643
6,"iMAG, e_iMAG, logSFR22, e_logMsT, RVel, surface_brightness_proxy",0.25708467642262417,0.7889174108845802
6,"iMAG, e_iMAG, logMsT, e_logMsT, RVel, Ai",0.2571062073202853,0.7888820529783727
4,"iMAG, logSFR22, e_logMsT, Dist",0.25712578994567875,0.7888498919414467
5,"iMAG, logMsT, logSFR22, Dist, Ag",0.25719325244348207,0.7887390778344057
5,"e_iMAG, logSFR22, e_logMsT, Dist, Ag",0.257196059860498,0.7887344657325012
4,"e_iMAG, e_logMsT, Dist, surface_brightness_proxy",0.25719794864924445,0.7887313627500601
4,"logSFR22, Dist, Ai, surface_brightness_proxy",0.25722336159191345,0.7886896110717162
5,"logSFR22, e_logMsT, Dist, RVel, Ai",0.257278782286201,0.7885985444594156
5,"iMAG, logMsT, Dist, Ag, Ai",0.2572794934341237,0.788597375782291
4,"logMsT, e_logMsT, RVel, Ag",0.2572843499525389,0.7885893946531783
5,"logMsT, logSFR22, RVel, Ai, surface_brightness_proxy",0.25732452614961265,0.7885233639186262
4,"iMAG, e_iMAG, Dist, RVel",0.25735220204587617,0.7884778717902865
5,"e_iMAG, Dist, RVel, Ag, Ai",0.25736076577425676,0.7884637942096269
5,"logSFR22, Dist, RVel, Ai, surface_brightness_proxy",0.25737196923974,0.7884453765603232
5,"iMAG, logMsT, Dist, RVel, Ag",0.2573788335030667,0.7884340918348527
4,"logSFR22, e_logMsT, Dist, surface_brightness_proxy",0.2574021665853862,0.7883957304168105
5,"iMAG, e_iMAG, logMsT, e_logMsT, RVel",0.2574162861950924,0.7883725149817247
4,"iMAG, logMsT, RVel, surface_brightness_proxy",0.25744735880532177,0.7883214209710456
4,"iMAG, logMsT, e_logMsT, RVel",0.2574477065644816,0.7883208491010147
5,"e_iMAG, logMsT, e_logMsT, RVel, Ag",0.2574611742587363,0.7882987016545351
5,"iMAG, logSFR22, e_logMsT, RVel, surface_brightness_proxy",0.25746582216243,0.7882910579689886
5,"e_iMAG, logMsT, e_logMsT, RVel, surface_brightness_proxy",0.2575029584267704,0.7882299807652466
4,"e_iMAG, logSFR22, Dist, Ag",0.2575062467385732,0.7882245721260274
5,"iMAG, e_iMAG, Dist, RVel, Ai",0.2575068705031531,0.7882235461457068
5,"iMAG, logSFR22, Dist, RVel, Ag",0.2575494957966892,0.7881534293319881
6,"iMAG, logSFR22, e_logMsT, RVel, Ai, surface_brightness_proxy",0.2575625964066505,0.7881318770484504
5,"iMAG, e_iMAG, logMsT, RVel, Ai",0.25758575292265246,0.7880937787516177
4,"e_logMsT, Dist, Ag, Ai",0.25762540185750366,0.7880285383220199
5,"iMAG, logSFR22, RVel, Ag, Ai",0.25766554189821067,0.7879624795724735
6,"iMAG, logMsT, logSFR22, RVel, Ag, Ai",0.2576687157021235,0.787957255981832
5,"e_iMAG, e_logMsT, Dist, Ag, Ai",0.25770136242221403,0.7879035207921798
4,"logSFR22, e_logMsT, Dist, Ag",0.2577412508853853,0.7878378567438494
6,"e_iMAG, logSFR22, e_logMsT, Dist, RVel, Ai",0.2577512434555748,0.7878214054680246
7,"iMAG, e_iMAG, logSFR22, e_logMsT, RVel, Ai, surface_brightness_proxy",0.2577796823620633,0.7877745815612635
4,"iMAG, e_iMAG, logMsT, RVel",0.2578436771766856,0.7876691969010345
6,"e_iMAG, logSFR22, e_logMsT, RVel, Ai, surface_brightness_proxy",0.2578967469743448,0.7875817833757865
5,"logSFR22, e_logMsT, RVel, Ai, surface_brightness_proxy",0.25799528769261804,0.7874194250455733
5,"iMAG, e_iMAG, logSFR22, RVel, surface_brightness_proxy",0.2580075819129306,0.7873991644065768
6,"iMAG, e_iMAG, logSFR22, RVel, Ai, surface_brightness_proxy",0.25803202071402764,0.787358886864594
5,"e_iMAG, logMsT, RVel, Ag, Ai",0.25806613015518914,0.7873026647809067
5,"iMAG, logMsT, RVel, Ag, Ai",0.2580937844529676,0.7872570771588672
5,"e_iMAG, logMsT, logSFR22, RVel, Ai",0.2581031824869671,0.7872415835534867
5,"e_iMAG, logMsT, e_logMsT, Dist, Ai",0.25814321584601013,0.7871755782098439
4,"iMAG, logMsT, logSFR22, Dist",0.2581440403895494,0.7871742186290261
5,"iMAG, logMsT, logSFR22, RVel, Ai",0.25816363615887333,0.787141906101471
5,"e_iMAG, logSFR22, RVel, Ai, surface_brightness_proxy",0.2582802522413727,0.7869495607829646
5,"e_iMAG, logSFR22, e_logMsT, RVel, surface_brightness_proxy",0.2583046943896303,0.7869092351539156
4,"e_iMAG, Dist, Ag, Ai",0.2583641078084468,0.7868111966190657
4,"iMAG, Dist, Ai, surface_brightness_proxy",0.258388145598171,0.7867715252725891
4,"iMAG, Dist, Ag, Ai",0.2585211233400959,0.7865519955624973
4,"e_logMsT, Dist, RVel, Ag",0.2585331827743272,0.7865320813506512
4,"logMsT, e_logMsT, Dist, Ai",0.25858836151428216,0.7864409507063768
4,"e_iMAG, logMsT, Dist, Ai",0.2585900478175387,0.7864381653799808
5,"iMAG, logSFR22, e_logMsT, RVel, Ai",0.2586041849111933,0.7864148139307607
5,"iMAG, e_iMAG, logSFR22, e_logMsT, RVel",0.2586196301702163,0.7863893002134402
4,"iMAG, logMsT, Dist, RVel",0.2586344383578266,0.7863648374309692
5,"e_iMAG, logSFR22, RVel, Ag, Ai",0.25868995390425487,0.7862731145673303
4,"iMAG, e_logMsT, Dist, Ai",0.25869313839710106,0.7862678525467792
5,"e_iMAG, logSFR22, Dist, RVel, Ai",0.2587204986873225,0.7862226400385488
4,"iMAG, logSFR22, e_logMsT, RVel",0.25872716246342076,0.7862116275148803
4,"iMAG, e_logMsT, RVel, surface_brightness_proxy",0.258744114450499,0.7861836114656849
4,"e_iMAG, logSFR22, RVel, surface_brightness_proxy",0.25876657862624,0.7861464827569146
5,"e_iMAG, logSFR22, e_logMsT, Dist, Ai",0.2587754464267841,0.7861318252007405
4,"iMAG, Dist, RVel, Ai",0.2587828837225852,0.7861195317335079
6,"iMAG, e_iMAG, e_logMsT, RVel, Ai, surface_brightness_proxy",0.2587841654401482,0.7861174130846429
4,"logMsT, e_logMsT, RVel, Ai",0.25883206736331427,0.7860382248123818
4,"logMsT, RVel, Ai, surface_brightness_proxy",0.25884304950255016,0.7860200678051776
5,"iMAG, e_logMsT, RVel, Ai, surface_brightness_proxy",0.25885214264548667,0.7860050333332087
4,"iMAG, logMsT, Dist, Ai",0.25886216153293284,0.7859884676370177
4,"Dist, RVel, Ai, surface_brightness_proxy",0.2588797044637011,0.7859594597921479
6,"logMsT, logSFR22, Dist, RVel, Ag, Ai",0.2589253790392533,0.7858839260745724
4,"e_iMAG, RVel, Ai, surface_brightness_proxy",0.25894282544211766,0.7858550708024454
5,"iMAG, e_iMAG, e_logMsT, Dist, Ai",0.25894333905796535,0.7858542212841146
4,"e_iMAG, logMsT, RVel, surface_brightness_proxy",0.258956433302511,0.7858325628927199
4,"iMAG, e_iMAG, Dist, Ai",0.2589604200723008,0.7858259684024423
5,"iMAG, e_iMAG, RVel, Ai, surface_brightness_proxy",0.25896660696810425,0.7858157344968457
5,"logMsT, logSFR22, Dist, RVel, Ag",0.25896961398942253,0.7858107604162164
4,"logMsT, e_logMsT, RVel, surface_brightness_proxy",0.25898777229219416,0.7857807225337226
4,"e_logMsT, RVel, Ag, Ai",0.2589902849316256,0.7857765659018493
4,"iMAG, RVel, Ag, Ai",0.25900190338539403,0.7857573450967631
5,"e_iMAG, logMsT, e_logMsT, RVel, Ai",0.2590031780330383,0.7857552363511224
5,"iMAG, logMsT, logSFR22, RVel, Ag",0.25904231124255117,0.7856904902837645
4,"iMAG, logSFR22, Dist, RVel",0.25907126117065643,0.785642586205436
6,"e_iMAG, logMsT, logSFR22, e_logMsT, Dist, RVel",0.2590970839178529,0.7855998522244877
4,"e_iMAG, logMsT, RVel, Ag",0.2591682460206338,0.7854820642483069
5,"e_iMAG, e_logMsT, Dist, RVel, Ag",0.2591874074775407,0.7854503425524768
4,"logSFR22, e_logMsT, RVel, surface_brightness_proxy",0.2592184864128643,0.7853988865441165
5,"iMAG, e_iMAG, e_logMsT, RVel, surface_brightness_proxy",0.25934174934692195,0.7851947448369113
4,"e_iMAG, logSFR22, Dist, Ai",0.2593484717630656,0.785183608727636
4,"iMAG, Dist, RVel, Ag",0.25938188051614464,0.7851282607244515
6,"iMAG, e_iMAG, logSFR22, e_logMsT, RVel, Ai",0.2593821077975089,0.7851278841648912
5,"e_iMAG, e_logMsT, RVel, Ag, Ai",0.25950093292009313,0.7849309696284199
4,"iMAG, e_iMAG, logSFR22, RVel",0.2595343710558078,0.7848755403806134
4,"iMAG, e_iMAG, e_logMsT, Dist",0.25953469539805907,0.7848750026946426
5,"iMAG, e_iMAG, logSFR22, RVel, Ai",0.25954167165482833,0.7848634374787735
4,"iMAG, e_iMAG, RVel, surface_brightness_proxy",0.25954547939684497,0.7848571248852516
4,"iMAG, logMsT, Dist, Ag",0.25961097598661087,0.7847485280981247
4,"logSFR22, RVel, Ag, surface_brightness_proxy",0.25963783362698684,0.7847039887974235
4,"iMAG, logSFR22, Dist, Ai",0.25966643656404886,0.7846565501219824
4,"e_logMsT, RVel, Ai, surface_brightness_proxy",0.25970221312486813,0.7845972064588197
5,"e_iMAG, logSFR22, e_logMsT, RVel, Ag",0.25972856719487775,0.7845534869366396
4,"logSFR22, e_logMsT, RVel, Ag",0.25974363180905596,0.7845284938235941
4,"iMAG, logSFR22, RVel, surface_brightness_proxy",0.25979140816901364,0.7844492203420421
5,"logMsT, logSFR22, e_logMsT, Dist, RVel",0.2597986358747522,0.7844372264174554
4,"logMsT, logSFR22, RVel, surface_brightness_proxy",0.25982560010351624,0.7843924780256394
5,"e_iMAG, e_logMsT, RVel, Ai, surface_brightness_proxy",0.25985093175590546,0.7843504347393698
5,"iMAG, logSFR22, RVel, Ai, surface_brightness_proxy",0.2599922612017277,0.7841157931197866
4,"e_iMAG, Dist, RVel, Ag",0.26000531381096065,0.7840941161443841
5,"e_iMAG, logMsT, logSFR22, Dist, RVel",0.26010435621900374,0.7839295971109164
4,"logSFR22, e_logMsT, Dist, Ai",0.26013125353248906,0.7838849072492035
5,"logMsT, Dist, RVel, Ag, Ai",0.2601770523148768,0.7838088019810003
4,"iMAG, logMsT, logSFR22, RVel",0.2602507927089353,0.7836862371109063
4,"e_iMAG, e_logMsT, RVel, surface_brightness_proxy",0.2602624212950893,0.7836669059157986
4,"iMAG, logMsT, RVel, Ai",0.26029380483991205,0.7836147300491307
5,"logMsT, logSFR22, Dist, RVel, Ai",0.260356462451948,0.7835105415060486
4,"logSFR22, Dist, RVel, surface_brightness_proxy",0.2603641252471198,0.7834977979100248
4,"iMAG, logMsT, RVel, Ag",0.26039416977715896,0.7834478287968758
4,"e_iMAG, e_logMsT, Dist, Ag",0.2605311739845031,0.7832198946344382
5,"e_iMAG, e_logMsT, Dist, RVel, Ai",0.2606218712729833,0.7830689354248018
4,"logSFR22, RVel, Ai, surface_brightness_proxy",0.26067777841104317,0.7829758557785536
4,"logMsT, Dist, RVel, Ag",0.26070085882200617,0.7829374234410005
4,"e_logMsT, Dist, RVel, Ai",0.26070229598607725,0.7829350302352591
4,"iMAG, logSFR22, Dist, Ag",0.26071922871321607,0.7829068323917898
4,"logMsT, logSFR22, Dist, Ag",0.260742931514671,0.782867357358199
5,"logMsT, logSFR22, Dist, Ag, Ai",0.26094190165601805,0.782535847727724
4,"e_iMAG, logMsT, RVel, Ai",0.260950625769367,0.7825213064553863
4,"iMAG, e_logMsT, RVel, Ai",0.2609745962014388,0.7824813502555025
5,"e_iMAG, logMsT, logSFR22, e_logMsT, Dist",0.2609850311006545,0.7824639552247324
4,"iMAG, e_iMAG, e_logMsT, RVel",0.26111482093775523,0.7822475367720796
4,"iMAG, e_iMAG, RVel, Ai",0.26124647632599113,0.7820278976697996
5,"iMAG, e_iMAG, e_logMsT, RVel, Ai",0.2612653684546205,0.7819963710750797
4,"logMsT, logSFR22, e_logMsT, Dist",0.26127475616309354,0.7819807043122431
4,"e_iMAG, RVel, Ag, Ai",0.26128631339020564,0.7819614161553599
4,"e_iMAG, logMsT, logSFR22, Dist",0.2613246535881385,0.7818974230920813
5,"logSFR22, Dist, RVel, Ag, Ai",0.2613372110658845,0.7818764615484788
4,"iMAG, logSFR22, RVel, Ai",0.26144095954120816,0.7817032410843714
4,"e_iMAG, logSFR22, RVel, Ag",0.2616114436648484,0.7814184481742348
4,"e_iMAG, e_logMsT, RVel, Ag",0.2616719833326967,0.781317272281686
5,"e_iMAG, logSFR22, e_logMsT, RVel, Ai",0.26167550079657315,0.781311393060263
4,"e_iMAG, Dist, RVel, Ai",0.2617662454676816,0.7811596916852568
4,"iMAG, logSFR22, RVel, Ag",0.2618710619201813,0.7809844005038367
4,"iMAG, RVel, Ai, surface_brightness_proxy",0.2618934374760735,0.7809469713574666
4,"logMsT, logSFR22, Dist, Ai",0.26207530350534086,0.7806426327889923
4,"logSFR22, e_logMsT, RVel, Ai",0.26224287104906363,0.7803620346116031
5,"e_iMAG, logMsT, e_logMsT, Dist, RVel",0.2623237167459175,0.7802265913000144
4,"e_iMAG, logMsT, Dist, RVel",0.26235638985569704,0.7801718411768879
4,"logMsT, e_logMsT, Dist, RVel",0.2624141931894734,0.7800749637938013
4,"e_iMAG, e_logMsT, Dist, Ai",0.26274054543961645,0.7795276026931295
4,"logMsT, Dist, RVel, Ai",0.2628161371912073,0.7794007224501732
4,"logMsT, logSFR22, e_logMsT, RVel",0.26285709285662623,0.7793319633985953
5,"logMsT, logSFR22, RVel, Ag, Ai",0.2632014778975844,0.7787533634249064
4,"logSFR22, Dist, Ag, Ai",0.2634889789336218,0.7782697538469268
4,"logMsT, Dist, Ag, Ai",0.2636869507612478,0.7779364356720601
4,"logSFR22, Dist, RVel, Ai",0.2638018833792379,0.7777428128255923
4,"e_iMAG, logMsT, logSFR22, RVel",0.26380913015815854,0.7777306016101071
4,"logMsT, logSFR22, Dist, RVel",0.2638533574515947,0.7776560689514085
4,"logMsT, logSFR22, RVel, Ag",0.2640013515660583,0.7774065756586457
5,"e_iMAG, logMsT, logSFR22, e_logMsT, RVel",0.26405086100163544,0.7773230798121425
4,"logSFR22, Dist, RVel, Ag",0.26406667017978686,0.7772964149152929
4,"e_iMAG, logSFR22, RVel, Ai",0.2641504207954448,0.7771551284736153
4,"logMsT, RVel, Ag, Ai",0.2646002761003662,0.7763954604798226
4,"e_iMAG, e_logMsT, RVel, Ai",0.2648412507654962,0.7759879963169777
4,"logMsT, logSFR22, RVel, Ai",0.26509464245428255,0.7755591361287018
4,"e_iMAG, logMsT, e_logMsT, Dist",0.2651319411609265,0.775495974211992
4,"Dist, RVel, Ag, Ai",0.26514391272458193,0.7754756995902152
4,"logSFR22, RVel, Ag, Ai",0.266288364447262,0.7735332693278997
4,"e_iMAG, logMsT, e_logMsT, RVel",0.2676573302073713,0.7711987917604002
5,"e_iMAG, logSFR22, e_logMsT, Dist, RVel",0.27687514347058045,0.7551681200504442
4,"e_iMAG, logSFR22, Dist, RVel",0.278120678075568,0.7529603921726316
4,"logSFR22, e_logMsT, Dist, RVel",0.27822512233066665,0.752774812928688
4,"e_iMAG, logSFR22, e_logMsT, Dist",0.27997106750341644,0.7496622545951335
4,"e_iMAG, logSFR22, e_logMsT, RVel",0.28265798736258124,0.7448341474512035
4,"e_iMAG, e_logMsT, Dist, RVel",0.3054521525323638,0.7020204842437027
8,"iMAG, e_iMAG, logMsT, logSFR22, e_logMsT, Ag, Ai, surface_brightness_proxy",0.3222751132087686,0.6682938150569548
6,"iMAG, e_iMAG, logSFR22, e_logMsT, Ag, surface_brightness_proxy",0.32248997099455456,0.6678513768362483
7,"iMAG, e_iMAG, logMsT, logSFR22, e_logMsT, Ag, surface_brightness_proxy",0.32252865636730965,0.6677716840386848
7,"iMAG, e_iMAG, logSFR22, e_logMsT, Ag, Ai, surface_brightness_proxy",0.3227916814941132,0.6672295925091287
7,"e_iMAG, logMsT, logSFR22, e_logMsT, Ag, Ai, surface_brightness_proxy",0.3228771341419049,0.6670533805557014
6,"e_iMAG, logSFR22, e_logMsT, Ag, Ai, surface_brightness_proxy",0.3228882735732591,0.6670304064915876
6,"e_iMAG, logMsT, logSFR22, e_logMsT, Ag, surface_brightness_proxy",0.3229862044650216,0.666828398819961
5,"e_iMAG, logSFR22, e_logMsT, Ag, surface_brightness_proxy",0.32389662323578894,0.6649474938420263
6,"iMAG, e_iMAG, logMsT, logSFR22, e_logMsT, surface_brightness_proxy",0.32509695986427956,0.6624595332805783
6,"e_iMAG, logMsT, logSFR22, e_logMsT, Ai, surface_brightness_proxy",0.3251054277409785,0.662441949060295
7,"iMAG, e_iMAG, logMsT, logSFR22, e_logMsT, Ai, surface_brightness_proxy",0.3251648867765141,0.6623184647390244
5,"e_iMAG, logMsT, logSFR22, e_logMsT, surface_brightness_proxy",0.32592643743125693,0.660734882090962
7,"iMAG, e_iMAG, logMsT, logSFR22, e_logMsT, Ag, Ai",0.32700905485108683,0.658477290818106
6,"iMAG, e_iMAG, logSFR22, e_logMsT, Ag, Ai",0.3270846703470556,0.658319329474881
6,"iMAG, e_iMAG, logMsT, logSFR22, e_logMsT, Ag",0.32736548775634133,0.6577323801120956
5,"iMAG, e_iMAG, logSFR22, e_logMsT, Ag",0.3276616640169901,0.6571127827241114
5,"e_iMAG, logSFR22, e_logMsT, Ai, surface_brightness_proxy",0.3281840763807631,0.6560185361916973
6,"iMAG, e_iMAG, logMsT, e_logMsT, Ag, surface_brightness_proxy",0.3282399831726308,0.6559013303947183
5,"iMAG, e_iMAG, logSFR22, e_logMsT, surface_brightness_proxy",0.32840356089971046,0.6555582831952484
7,"iMAG, e_iMAG, logMsT, e_logMsT, Ag, Ai, surface_brightness_proxy",0.3285082078760884,0.6553387330356619
6,"iMAG, e_iMAG, e_logMsT, Ag, Ai, surface_brightness_proxy",0.3285117531122772,0.6553312938779143
6,"e_iMAG, logMsT, e_logMsT, Ag, Ai, surface_brightness_proxy",0.32859581930212245,0.6551548697959217
6,"e_iMAG, logMsT, logSFR22, e_logMsT, Ag, Ai",0.32862544080057826,0.6550926943858695
6,"iMAG, e_iMAG, logSFR22, e_logMsT, Ai, surface_brightness_proxy",0.32883533116154,0.6546519747811197
7,"iMAG, e_iMAG, logMsT, logSFR22, Ag, Ai, surface_brightness_proxy",0.3289613308919999,0.6543872702889643
5,"e_iMAG, e_logMsT, Ag, Ai, surface_brightness_proxy",0.3290458785798608,0.6542095927960756
5,"iMAG, e_iMAG, e_logMsT, Ag, surface_brightness_proxy",0.3291098719243546,0.6540750800252871
4,"e_iMAG, logSFR22, e_logMsT, surface_brightness_proxy",0.3291161602825881,0.654061860606569
5,"iMAG, e_iMAG, logMsT, logSFR22, e_logMsT",0.3292694523887689,0.6537395310332107
5,"e_iMAG, logSFR22, Ag, Ai, surface_brightness_proxy",0.329277768098515,0.6537220411756168
5,"e_iMAG, logMsT, e_logMsT, Ag, surface_brightness_proxy",0.3293002713252303,0.653674709479166
6,"iMAG, e_iMAG, logMsT, logSFR22, Ag, surface_brightness_proxy",0.3294612649243801,0.6533359925734383
5,"e_iMAG, logMsT, logSFR22, e_logMsT, Ag",0.3295811202567172,0.6530837195936712
6,"iMAG, e_iMAG, logSFR22, Ag, Ai, surface_brightness_proxy",0.3296525749538572,0.6529332772085459
6,"iMAG, e_iMAG, logMsT, logSFR22, e_logMsT, Ai",0.3297629291908779,0.6527008707480129
6,"e_iMAG, logMsT, logSFR22, Ag, Ai, surface_brightness_proxy",0.3298940172653978,0.6524246976608875
5,"iMAG, e_iMAG, logSFR22, Ag, surface_brightness_proxy",0.33004743822335275,0.6521013348059628
4,"e_iMAG, e_logMsT, Ag, surface_brightness_proxy",0.33017312637816293,0.6518363118898658
5,"e_iMAG, logSFR22, e_logMsT, Ag, Ai",0.3301816702744809,0.651818292779871
5,"iMAG, e_iMAG, logMsT, logSFR22, surface_brightness_proxy",0.3307290027355879,0.6506629948333347
6,"iMAG, e_iMAG, logMsT, logSFR22, Ai, surface_brightness_proxy",0.33076649981470946,0.6505837767436956
5,"e_iMAG, logMsT, logSFR22, e_logMsT, Ai",0.33090112429525387,0.6502992887414928
5,"e_iMAG, logMsT, e_logMsT, Ai, surface_brightness_proxy",0.3313405464071513,0.6493698977858802
5,"iMAG, e_iMAG, logMsT, e_logMsT, surface_brightness_proxy",0.33142954931918256,0.6491815037494555
6,"iMAG, e_iMAG, logMsT, e_logMsT, Ai, surface_brightness_proxy",0.3317383942105042,0.6485273738855601
5,"e_iMAG, logMsT, logSFR22, Ai, surface_brightness_proxy",0.3318703512087372,0.648247704738103
4,"e_iMAG, logMsT, e_logMsT, surface_brightness_proxy",0.3322237717025849,0.6474981188594193
5,"e_iMAG, logMsT, logSFR22, Ag, surface_brightness_proxy",0.3323127495797737,0.6473092758450956
4,"e_iMAG, logMsT, logSFR22, surface_brightness_proxy",0.3330862129619963,0.645665578296675
4,"e_iMAG, logSFR22, e_logMsT, Ag",0.333225475985235,0.6453692225991147
4,"iMAG, e_iMAG, logSFR22, e_logMsT",0.33324441800062976,0.6453289038776895
5,"iMAG, e_iMAG, logSFR22, e_logMsT, Ai",0.33346576172734593,0.6448575963957787
5,"iMAG, e_iMAG, Ag, Ai, surface_brightness_proxy",0.3348731716499143,0.6418534755429727
4,"e_iMAG, Ag, Ai, surface_brightness_proxy",0.33491244928972885,0.6417694558223433
5,"iMAG, e_iMAG, logMsT, e_logMsT, Ag",0.33501479248268157,0.6415504848078326
4,"iMAG, e_iMAG, Ag, surface_brightness_proxy",0.33526580528723526,0.6410131406214921
6,"iMAG, e_iMAG, logMsT, Ag, Ai, surface_brightness_proxy",0.33534143366708186,0.6408511637285318
5,"iMAG, e_iMAG, e_logMsT, Ai, surface_brightness_proxy",0.33534776742729155,0.640837596755516
6,"iMAG, e_iMAG, logMsT, e_logMsT, Ag, Ai",0.3355546639300336,0.6403942816338216
5,"iMAG, e_iMAG, logMsT, Ag, surface_brightness_proxy",0.3356158562694581,0.6402631130107109
4,"e_iMAG, e_logMsT, Ai, surface_brightness_proxy",0.33570337366002306,0.6400754738516053
4,"iMAG, e_iMAG, e_logMsT, surface_brightness_proxy",0.3357757638571799,0.6399202307490879
4,"iMAG, e_iMAG, e_logMsT, Ag",0.33603042068485417,0.6393738450140243
5,"iMAG, e_iMAG, logSFR22, Ai, surface_brightness_proxy",0.3360615963885084,0.6393069266936702
5,"iMAG, e_iMAG, e_logMsT, Ag, Ai",0.33610269085034145,0.6392187083779843
5,"e_iMAG, logMsT, Ag, Ai, surface_brightness_proxy",0.3361756509588219,0.6390620568550476
4,"e_iMAG, logSFR22, Ai, surface_brightness_proxy",0.3361859172552778,0.6390400115195449
4,"iMAG, e_iMAG, logSFR22, surface_brightness_proxy",0.33634377678126237,0.638700947045074
5,"e_iMAG, logMsT, e_logMsT, Ag, Ai",0.3366685730839508,0.6380028205177479
4,"iMAG, e_iMAG, logMsT, surface_brightness_proxy",0.33712037561746283,0.6370305825534277
4,"e_iMAG, logSFR22, e_logMsT, Ai",0.3373011271960507,0.6366412564370525
4,"e_iMAG, logMsT, e_logMsT, Ag",0.3374886505557686,0.6362371238226512
5,"iMAG, e_iMAG, logMsT, Ai, surface_brightness_proxy",0.3375384841298103,0.6361296894389777
4,"e_iMAG, logMsT, Ai, surface_brightness_proxy",0.3378641231220293,0.6354272657251194
4,"e_iMAG, logMsT, Ag, surface_brightness_proxy",0.3382234172926599,0.6346514597259805
4,"iMAG, e_iMAG, logMsT, e_logMsT",0.338301966734068,0.6344817419908284
5,"iMAG, e_iMAG, logMsT, e_logMsT, Ai",0.339099652095687,0.632755991988521
4,"e_iMAG, logMsT, logSFR22, e_logMsT",0.33967134274923577,0.6315166693070178
4,"e_iMAG, logMsT, e_logMsT, Ai",0.3401201967596283,0.6305421714349202
7,"iMAG, logMsT, logSFR22, e_logMsT, Ag, Ai, surface_brightness_proxy",0.34038016348600664,0.6299771744178619
4,"e_iMAG, e_logMsT, Ag, Ai",0.3404510273666817,0.6298230879834641
6,"iMAG, logMsT, logSFR22, e_logMsT, Ag, surface_brightness_proxy",0.3405316289446241,0.6296477889080899
6,"logMsT, logSFR22, e_logMsT, Ag, Ai, surface_brightness_proxy",0.3406306572316517,0.6294323570678162
5,"logSFR22, e_logMsT, Ag, Ai, surface_brightness_proxy",0.3407319401166841,0.6292119556501975
6,"iMAG, logSFR22, e_logMsT, Ag, Ai, surface_brightness_proxy",0.34084738521407426,0.6289606559717646
5,"iMAG, logSFR22, e_logMsT, Ag, surface_brightness_proxy",0.34141715851984716,0.6277191325108813
5,"logMsT, logSFR22, e_logMsT, Ag, surface_brightness_proxy",0.3416409225981384,0.6272309884242004
4,"iMAG, e_iMAG, e_logMsT, Ai",0.34272477687899217,0.6248620206011333
4,"iMAG, e_iMAG, Ai, surface_brightness_proxy",0.34291004096069577,0.6244563401112234
6,"iMAG, logMsT, logSFR22, e_logMsT, Ai, surface_brightness_proxy",0.34292482367023697,0.624423960350682
4,"e_iMAG, logSFR22, Ag, surface_brightness_proxy",0.34357666084633115,0.6229948010607542
5,"logMsT, logSFR22, e_logMsT, Ai, surface_brightness_proxy",0.3436011554106387,0.6229410435834755
4,"logMsT, logSFR22, e_logMsT, surface_brightness_proxy",0.34367179652370206,0.6227859882119097
5,"iMAG, logMsT, logSFR22, e_logMsT, surface_brightness_proxy",0.34367419897768575,0.6227807143286173
6,"iMAG, e_iMAG, logMsT, logSFR22, Ag, Ai",0.3439255842786597,0.6222286678534842
5,"iMAG, e_iMAG, logSFR22, Ag, Ai",0.3443878059795867,0.6212125675530258
5,"iMAG, logMsT, logSFR22, Ag, surface_brightness_proxy",0.344944823264786,0.6199862652651623
5,"iMAG, e_iMAG, logMsT, logSFR22, Ai",0.34494765263277455,0.6199800312066499
6,"iMAG, logMsT, logSFR22, Ag, Ai, surface_brightness_proxy",0.3450035794139637,0.619856795020573
5,"iMAG, logSFR22, Ag, Ai, surface_brightness_proxy",0.34581085747231355,0.6180757102762762
4,"logSFR22, Ag, Ai, surface_brightness_proxy",0.34601396395256795,0.6176269442721795
5,"iMAG, e_iMAG, logMsT, logSFR22, Ag",0.34626977948725607,0.617061342088538
5,"logMsT, logSFR22, Ag, Ai, surface_brightness_proxy",0.3462966712186843,0.6170018608168522
4,"iMAG, logSFR22, Ag, surface_brightness_proxy",0.34644523301110597,0.6166731767743195
4,"iMAG, e_iMAG, logMsT, logSFR22",0.34718533590803247,0.6150336430326765
4,"logSFR22, e_logMsT, Ag, surface_brightness_proxy",0.34733174442735243,0.6147088929207276
4,"logMsT, logSFR22, Ag, surface_brightness_proxy",0.347819657584072,0.6136256597206433
6,"iMAG, logMsT, logSFR22, e_logMsT, Ag, Ai",0.34835833994290416,0.6124279458565893
5,"iMAG, logMsT, logSFR22, e_logMsT, Ag",0.3483818112995172,0.6123757171753028
5,"e_iMAG, logMsT, logSFR22, Ag, Ai",0.34838555548728145,0.6123673852483833
